Uniprot,Cluster Number,Start Pos,End Pos
P0CJ89,19,379,424
P0CJ86,19,379,424
P0CJ87,19,377,422
P0CJ90,19,379,424
P0CJ85,19,379,424
P0CJ88,19,379,424
Q9NQ90,19,477,522
Q9C0F3,19,60,105
Q6IMN6,19,320,365
Q9C0B9,19,205,250
Q6PIF2,19,0,45
Q2TAC6,19,465,510
O60231,19,283,328
Q99543,19,284,329
Q9UK22,19,0,45
Q96T59,19,96,141
Q9NZM3,19,418,463
Q9BXB5,19,346,392
Q9UJW8,19,0,46
Q13796,19,1266,1312
Q9UL54,19,793,839
Q8N283,19,555,601
Q9Y4A5,19,2540,2586
Q86UC2,19,514,560
Q96JJ7,19,408,454
O60566,19,442,488
Q6PII3,19,120,166
Q96QP1,19,754,800
Q15643,19,848,894
P49711,19,681,727
Q92917,19,111,158
O60279,19,207,254
Q8TBF8,19,261,308
E9PJI5,19,126,173
P0DM63,19,126,173
O15259,19,197,244
Q9NVU0,19,143,190
A5LHX3,19,253,300
Q8TAK5,19,321,368
Q14444,19,249,296
Q6F5E7,19,75,122
Q9Y5T5,19,142,189
Q8N4C6,19,1146,1193
A6NDN3,19,363,410
Q8WY65,19,72,119
A5PKW4,19,896,943
Q569K6,19,296,343
Q76KP1,19,47,94
Q13227,19,20,67
Q16543,19,101,148
Q5T655,19,175,222
Q9UKX3,19,1315,1362
Q9P2R6,19,1303,1350
Q9P2B4,19,190,237
Q16143,19,87,134
P09493,19,114,161
Q96KM6,19,637,685
Q9NS87,19,1124,1172
P42566,19,453,501
Q9H6X2,19,398,446
Q16473,19,0,48
P26639,19,0,48
Q5BKX6,19,720,768
Q16821,19,734,782
Q9NY46,19,1116,1164
P82094,19,363,411
O75391,19,114,162
Q16849,19,283,331
A8MQT2,19,326,374
A7E2F4,19,354,402
Q6ZQY2,19,0,48
O75334,19,423,471
O94844,19,301,349
Q08AF8,19,129,177
Q63HN8,19,3476,3524
Q9H1P3,19,396,444
Q9UHB7,19,0,49
Q0VDD8,19,153,202
O75081,19,423,472
Q9NYF0,19,0,49
Q5JTC6,19,609,658
Q86Y82,19,121,170
O75781,19,330,379
O00268,19,953,1002
Q6ZVD8,19,1274,1323
P80303,19,189,238
O95202,19,477,526
Q9BVV6,19,307,356
Q53GS7,19,329,378
Q6P6B1,19,325,374
Q0D2H9,19,130,179
Q9UP65,19,289,338
Q9H0U9,19,177,226
A8MZA4,19,489,538
Q9Y2J2,19,745,795
O43497,19,0,50
P35711,19,0,50
P30519,19,0,50
Q9P243,19,142,192
P42331,19,595,645
Q8WZ42,19,4239,4289
Q86WN1,19,411,461
Q96CV9,19,95,145
Q96C55,19,214,264
Q14980,19,968,1018
P53985,19,450,500
Q6NSJ2,19,142,192
A6NC98,19,819,869
A5X5Y0,19,363,414
Q9UPT6,19,717,768
Q86XI8,19,437,488
P82979,19,40,91
Q96G28,19,274,325
Q9BSF0,19,0,51
Q9HC36,19,43,94
O95180,19,1864,1915
A6NN73,19,326,377
Q9H0E9,19,891,942
A8MTA8,19,123,174
P56211,19,0,51
O95613,19,1477,1528
P08621,19,43,95
Q8IYW5,19,126,178
Q9Y6R4,19,427,479
Q9P0L9,19,753,805
O94933,19,757,809
Q99250,19,1115,1167
P22059,19,708,760
O95674,19,0,52
Q08AD1,19,1028,1080
Q96SN8,19,244,296
Q00872,19,0,52
Q9H4E7,19,376,428
P13535,19,1121,1173
Q9BY12,19,507,560
Q9BY12,19,683,736
Q9NUA8,19,680,733
Q9NQV5,19,386,439
Q8NEV4,19,1292,1345
P57078,19,321,374
Q8IZT9,19,12,65
Q5TZA2,19,1182,1235
Q15149,19,2158,2211
Q7Z5K2,19,1049,1102
Q9NPQ8,19,427,480
Q76N32,19,0,53
Q9UL16,19,458,511
Q9UQL6,19,108,161
Q5EBL4,19,238,291
Q7Z406,19,1139,1192
A7E2Y1,19,1120,1173
Q9UKX2,19,1126,1179
A6NEF3,19,179,232
H0YCG3,19,126,180
Q9HBU1,19,200,254
Q14CM0,19,1097,1151
Q6GTX8,19,191,245
Q9UBV2,19,59,113
Q13601,19,0,54
O14745,19,111,165
Q96IW2,19,133,187
O14763,19,280,334
Q0ZGT2,19,310,364
Q3MJ40,19,208,262
P35579,19,1113,1167
Q8N8M0,19,0,54
Q96MC2,19,565,620
O43593,19,699,754
Q8NDX1,19,187,242
Q9H6L5,19,0,55
A6H8Y1,19,191,246
O75586,19,191,246
O75400,19,335,390
Q14980,19,1599,1654
Q16799,19,197,252
Q15695,19,111,166
P33981,19,364,420
Q8TBZ2,19,654,710
O60930,19,73,129
Q96Q42,19,429,485
Q9Y4F4,19,1183,1239
Q99549,19,0,56
P0CJ92,19,332,388
O60271,19,851,907
P13727,19,21,77
Q8IV48,19,0,56
Q13615,19,688,744
Q4G1C9,19,288,344
P35580,19,1309,1365
A2RUR9,19,206,262
Q15149,19,2087,2143
Q9HAY2,19,0,56
Q07617,19,746,802
A6NIN4,19,0,56
O43768,19,0,56
P35241,19,362,418
Q8IWY8,19,344,401
A1A519,19,162,219
Q96K58,19,28,85
Q9Y6X8,19,0,57
O00213,19,308,365
Q8N8Y5,19,0,57
Q9Y2J2,19,673,730
Q92628,19,1143,1200
Q8N0U7,19,390,447
Q9ULE4,19,531,588
Q9UJX3,19,542,599
Q9H0E9,19,965,1022
Q15149,19,1788,1845
Q8NFG4,19,27,85
Q58FF3,19,341,399
Q9UBL0,19,231,289
O15090,19,932,990
Q5T4F4,19,229,287
Q9UNY5,19,121,179
Q9Y4W2,19,201,259
P98175,19,697,755
Q92791,19,379,437
Q4V328,19,523,581
Q8WVH0,19,11,70
P35499,19,478,537
Q14684,19,226,285
Q86UP3,19,1425,1484
P17098,19,87,146
O15061,19,1003,1062
P30622,19,982,1041
Q8N4P6,19,0,59
P13521,19,246,305
A2RUB6,19,450,509
Q8NA77,19,53,112
P35580,19,1496,1555
Q01664,19,279,338
Q13200,19,0,59
Q8N895,19,635,694
O60237,19,914,973
Q0VF96,19,882,941
H3BQL2,19,328,388
A6NC78,19,328,388
Q5PSV4,19,0,60
Q8IVF2,19,5584,5644
Q9H3P7,19,176,236
Q9NP80,19,217,277
Q96JM4,19,310,370
Q676U5,19,198,258
O43520,19,0,60
Q9UKB3,19,111,171
Q15311,19,595,655
Q3B820,19,599,660
O43167,19,196,257
Q96LK8,19,251,312
Q15149,19,1599,1660
Q92614,19,1845,1906
Q15413,19,4302,4363
Q9C093,19,1662,1723
Q8TE77,19,476,538
A6NDB9,19,23,85
Q12872,19,511,573
Q58WW2,19,286,348
Q9BX69,19,214,276
Q9UKN8,19,606,668
Q8TD31,19,160,222
Q9BV73,19,1811,1873
P40818,19,117,179
Q8TES7,19,975,1037
B1AJZ9,19,648,710
P52739,19,561,623
Q8ND30,19,320,383
Q9C0C9,19,712,775
Q14324,19,0,63
Q6R2W3,19,121,184
Q8TBE3,19,161,224
Q9BXX3,19,626,689
Q969R2,19,811,874
Q8TES7,19,749,812
Q9H8Y5,19,350,413
Q02952,19,1302,1365
Q15149,19,2663,2726
Q5VST9,19,7211,7275
Q9NZ56,19,609,673
P41229,19,1311,1375
O75995,19,316,380
Q9ULM0,19,353,417
Q86UU1,19,648,712
P56182,19,232,296
D6RF30,19,325,389
F8WBI6,19,320,385
Q96B70,19,173,238
P98175,19,797,862
Q9HCE6,19,133,198
Q14690,19,1543,1608
P09497,19,90,155
Q6IPM2,19,458,523
Q15233,19,326,391
P11137,19,1175,1241
Q9BRD0,19,458,524
P28290,19,1152,1218
P26641,19,216,282
Q8TAZ6,19,0,66
Q9UGL1,19,236,302
A8MU76,19,63,129
P06753,19,0,66
Q14697,19,175,241
Q9BXL5,19,260,327
O00204,19,298,365
Q969S2,19,55,122
Q8WZ42,19,10006,10073
Q9P2D1,19,2930,2997
P78559,19,1618,1685
H3BV12,19,320,388
O75952,19,425,493
Q5THK1,19,373,441
Q8N9G6,19,67,135
P30793,19,0,68
O95255,19,851,919
P11171,19,573,641
Q9BVP2,19,463,532
Q8TEA8,19,140,209
P35499,19,925,994
P11277,19,2068,2137
Q8N6M8,19,0,69
Q9BXK5,19,382,451
Q7L8J4,19,0,69
Q14203,19,258,327
A6NL46,19,64,134
Q9BQI7,19,0,70
Q92903,19,0,70
Q8N715,19,308,378
Q12888,19,623,693
P15170,19,0,70
O95201,19,234,305
Q0ZGT2,19,233,304
Q9UH65,19,308,379
Q5T1M5,19,692,763
Q9BVG4,19,162,233
Q92576,19,1039,1110
P40337,19,0,71
Q9H4I2,19,645,717
Q5JRK9,19,0,72
Q9NZM5,19,276,348
Q8IZQ1,19,2454,2526
Q8IY17,19,1293,1366
O15015,19,1602,1675
Q9C0B2,19,689,762
Q9HCE5,19,21,94
Q8TBY9,19,159,232
P35749,19,1739,1812
Q96JM7,19,595,668
Q8IV38,19,368,441
Q5T1R4,19,1656,1730
P0CG23,19,281,355
Q9P2W9,19,157,231
Q14966,19,1085,1159
Q9NZM3,19,681,755
Q9HD67,19,814,888
Q8N7Z2,19,469,543
Q8N7Z2,19,547,621
Q92620,19,1152,1227
Q9NWK9,19,0,75
Q8WV48,19,159,234
Q9H788,19,103,178
B1AK53,19,759,834
Q9P225,19,0,75
Q14980,19,1237,1312
O14776,19,452,527
O95071,19,575,651
Q6WCQ1,19,554,630
P01880,19,92,168
Q7Z2Z2,19,424,500
Q9H4G0,19,426,502
Q9NZ72,19,55,131
Q96G46,19,44,120
P26038,19,350,426
Q15811,19,373,449
Q02040,19,273,350
O15014,19,1146,1223
Q9Y4B5,19,732,809
Q9UKG1,19,632,709
P50747,19,22,99
Q8WZ55,19,243,320
Q08AD1,19,806,883
Q5RHP9,19,802,879
A6NDD5,19,77,155
Q8NFI4,19,34,112
A8MX80,19,69,148
Q8NB66,19,889,968
Q9NYI0,19,358,437
K7EPK0,19,305,384
Q13342,19,360,439
Q9UKE5,19,364,443
Q8N6L0,19,405,484
Q13671,19,704,783
Q8IZP2,19,29,108
O95125,19,144,224
Q8IYN2,19,0,80
Q1MSJ5,19,778,858
Q9UIG0,19,138,219
O14594,19,359,440
Q5TCS8,19,724,805
P50502,19,31,112
Q6ZQQ6,19,1528,1609
Q6UXK2,19,642,724
Q8TE68,19,397,479
P04004,19,77,159
Q14028,19,0,82
Q96EV2,19,92,174
P52746,19,75,157
P10244,19,207,289
Q9UJA5,19,275,357
Q8N163,19,563,645
Q17R98,19,0,83
Q14980,19,517,600
Q9UKV5,19,503,586
P55822,19,156,239
Q9P2T0,19,0,83
P07951,19,0,83
Q8WUD4,19,0,84
O15389,19,467,551
P0DL12,19,0,84
Q5SXM2,19,0,84
Q9UDV7,19,236,321
Q6N043,19,733,819
Q63HK3,19,583,669
Q6PRD1,19,2125,2212
A6NCC3,19,325,412
Q8WUY3,19,2485,2572
P34932,19,490,577
Q9NRE2,19,592,679
Q96GU1,19,0,88
Q9UPV7,19,23,111
Q6Y7W6,19,710,798
O75665,19,821,910
Q9ULW6,19,0,90
Q8WYR4,19,219,309
Q4G0P3,19,2478,2569
Q9UJT2,19,223,314
Q9HA90,19,324,415
A1A4G5,19,86,178
Q8TDV0,19,327,419
Q7Z406,19,1360,1452
P27797,19,187,279
Q9BXA7,19,274,367
Q9Y4L1,19,906,999
Q9NZM3,19,319,412
Q9NQW8,19,689,782
O14967,19,252,345
P36021,19,0,94
P13591,19,764,858
P16949,19,55,149
Q15149,19,2214,2309
Q8NC44,19,304,400
Q14966,19,1284,1380
O15394,19,740,837
Q9H8Y5,19,561,658
Q7Z2Y5,19,486,583
Q8N7Z2,19,369,466
P59047,19,137,236
Q8NAF0,19,112,211
P07196,19,444,543
Q13342,19,251,351
Q7M4L6,19,108,208
Q8WZ74,19,199,299
Q4V9L6,19,182,283
Q9Y2P0,19,11,112
Q15544,19,0,101
Q9NYA3,19,364,465
Q9Y2Y4,19,110,212
O60829,19,0,102
Q8IVF2,19,5656,5759
Q13573,19,302,405
P58304,19,258,361
Q96T17,19,86,190
Q8NEB7,19,175,279
Q96P66,19,239,343
Q8N9W4,19,268,372
O43823,19,587,692
P0C7X2,19,77,182
Q08499,19,704,809
A6NEH6,19,0,105
Q05DH4,19,646,752
Q5VV52,19,0,108
Q9Y5A6,19,114,222
Q9P2E9,19,1302,1410
Q5JVS0,19,215,324
Q7L590,19,16,125
Q3KNS1,19,0,109
O60502,19,438,547
Q96MX3,19,0,109
Q496Y0,19,344,455
Q8WTP9,19,0,111
Q15811,19,613,724
Q9GZU2,19,1390,1501
Q92766,19,1403,1516
Q5JQC4,19,175,288
O14810,19,0,114
O43309,19,150,264
O43432,19,507,621
Q13065,19,0,114
Q5TZA2,19,542,658
Q4V326,19,0,116
A6NGK3,19,0,116
Q96DX7,19,63,179
Q6NT46,19,0,116
Q9UEU5,19,0,116
Q13066,19,0,116
Q8WZ42,19,11155,11271
Q16790,19,37,154
Q4V321,19,0,117
A6NDE8,19,0,117
A1L429,19,0,117
Q96A19,19,133,250
A6NER3,19,0,117
Q13068,19,0,117
Q13070,19,0,117
P0CL82,19,0,117
O76087,19,0,117
P0CL80,19,0,117
P0CL81,19,0,117
Q13069,19,0,117
P28715,19,614,732
R4GMW8,19,1040,1158
Q13067,19,0,118
O15013,19,179,299
Q86W50,19,384,504
Q7Z4V5,19,551,671
P0C2W7,19,179,299
Q12934,19,500,621
Q969G3,19,290,411
Q9UBC1,19,173,295
Q86T82,19,712,834
Q92667,19,220,343
P11137,19,102,226
Q96G97,19,274,398
O15119,19,351,475
Q9BV36,19,364,488
Q92922,19,737,862
Q8IYD1,19,70,196
Q8TDI0,19,1520,1646
Q86XK7,19,260,387
Q92834,19,784,912
Q02410,19,225,354
Q14247,19,293,423
Q9Y4L1,19,564,694
Q9P2D1,19,2157,2290
Q0VD83,19,258,392
Q96EI5,19,0,134
Q9H489,19,0,134
Q8TAQ2,19,722,856
Q9UPV0,19,634,769
Q86V15,19,41,177
P48165,19,296,433
Q0ZGT2,19,0,138
O75459,19,8,146
Q8TF21,19,510,649
P48681,19,664,803
Q6IBW4,19,193,335
P49418,19,478,620
A6NDN3,19,419,561
H0YM25,19,310,452
A6H8Y1,19,1082,1226
Q9H3H9,19,0,145
Q02410,19,0,145
P26038,19,431,577
A0A044PY82,19,0,148
A6NE01,19,857,1005
Q14980,19,1086,1235
Q8N5H7,19,32,182
Q8WZ42,19,10472,10622
Q9BXX3,19,263,414
Q6DT37,19,525,676
Q12797,19,108,260
Q96NG3,19,520,672
P35241,19,430,583
Q8TBY9,19,0,154
Q99674,19,147,301
O00461,19,239,393
Q99457,19,154,308
Q6IQ49,19,214,369
O75781,19,0,160
A6NKG5,19,0,161
A6H8Y1,19,920,1081
Q92974,19,824,986
P78316,19,262,424
Q9BZQ8,19,717,881
P11137,19,338,502
Q9UPV0,19,248,414
Q8WXH0,19,4068,4235
Q9NYF8,19,340,507
A8MZA4,19,320,488
Q5TGJ6,19,81,251
Q12774,19,255,425
P40222,19,0,171
Q5TD94,19,0,172
Q14839,19,1513,1688
A4FU49,19,395,571
Q13207,19,278,456
Q9H5H4,19,0,180
P40818,19,465,646
Q96MG2,19,149,331
P55884,19,0,183
Q02952,19,907,1092
Q13105,19,114,299
Q9NWH9,19,54,244
Q8WZ42,19,10198,10389
Q9UJU6,19,177,368
Q14151,19,217,409
Q0VD83,19,59,253
Q13283,19,139,334
Q9Y6K1,19,0,196
Q15424,19,219,417
Q5TAP6,19,364,563
Q969E4,19,0,200
Q6IPX3,19,0,200
Q96T23,19,212,413
Q4G0X9,19,0,202
Q12873,19,1507,1709
P11171,19,0,202
Q02952,19,1578,1782
Q9Y468,19,0,205
Q9H320,19,0,206
Q5H9L2,19,0,206
Q9NQS7,19,584,791
A1Z1Q3,19,239,448
A8MZA4,19,539,750
Q76N89,19,344,559
O43491,19,0,216
P33241,19,0,224
Q02952,19,182,411
Q8N9W4,19,380,609
Q5RHP9,19,918,1148
Q8IVF2,19,462,702
Q5RHP9,19,1157,1399
Q9H321,19,0,246
Q96T17,19,272,523
Q5RHP9,19,473,728
P29536,19,74,333
Q13459,19,1042,1306
Q9HBR0,19,431,698
Q8WZ42,19,10873,11148
Q9C098,19,74,350
A5YM69,19,134,418
Q6ZNL6,19,36,324
Q7Z6I6,19,620,908
Q8WWI1,19,1222,1531
A8MU46,19,0,318
A6NDB9,19,354,673
Q8IWN7,19,1267,1587
P78559,19,481,810
Q0VD83,19,399,732
Q9NZT2,19,294,677
P07197,19,457,853
H0YM25,19,455,854
P49321,19,107,513
Q6ZU35,19,152,593
Q86TD4,19,64,509
Q96NY7,19,0,448
Q9P1V8,19,0,455
P78559,19,1105,1610
P12036,19,446,1026
Q5H9T9,19,160,768
Q8WZ42,19,11358,11977
P48681,19,878,1594
Q8IWN7,19,1746,2480
Q07283,19,175,1943
Q96KG9,20,537,567
O00257,20,215,245
Q9H1Z9,20,325,355
P50991,20,0,30
O75912,20,86,116
Q9UQQ2,20,148,178
Q9NS62,20,551,581
Q2QGD7,20,145,175
Q8TD22,20,0,30
A6NKL6,20,341,371
Q9C009,20,90,120
Q6NXT1,20,0,30
Q9BV19,20,0,30
Q8N0Y2,20,297,327
Q5VST9,20,220,250
O75023,20,523,553
Q8N5X7,20,0,30
Q15428,20,71,101
Q8WXH2,20,378,408
Q5TZA2,20,1123,1153
O95996,20,737,767
Q9BZF9,20,0,30
O95238,20,72,103
Q15149,20,3304,3335
Q6P988,20,19,50
A8MQT2,20,393,424
A7E2F4,20,421,452
P30559,20,0,31
Q9BT23,20,0,31
Q9H1K6,20,0,31
Q9BYK8,20,999,1030
Q8N6Y0,20,390,421
O75528,20,202,233
Q17R89,20,150,181
Q15005,20,0,31
Q5TAB7,20,0,31
A4D2B0,20,46,77
Q8WZ19,20,0,31
P46940,20,352,383
O75896,20,0,31
Q7Z7C8,20,0,31
Q9HCE6,20,1183,1214
Q9BWW7,20,69,100
Q9H9B1,20,1267,1298
Q6ZMS7,20,0,31
A6NL88,20,45,76
Q96S94,20,0,31
P0CW27,20,0,31
Q6L8Q7,20,84,115
Q8NBS9,20,32,63
Q5FWE3,20,877,908
Q9H3F6,20,0,32
Q92974,20,765,797
O00762,20,0,32
Q8NC56,20,170,202
Q14005,20,1194,1226
P53814,20,552,584
Q9H7X2,20,39,71
Q9BZQ8,20,576,608
Q569G3,20,77,109
P98077,20,41,73
Q5JPI9,20,0,32
F8WBI6,20,502,534
H3BSY2,20,502,534
Q9HCE9,20,0,32
P43007,20,0,32
Q9UPU7,20,0,32
Q8NC74,20,298,330
Q12906,20,464,497
Q9UL40,20,0,33
O14904,20,256,289
Q8N4P3,20,0,33
Q01167,20,603,636
Q9P0K9,20,0,33
P21917,20,0,33
O43829,20,403,436
Q8NEM7,20,746,779
H0YHG0,20,291,324
P40424,20,115,148
P40425,20,125,158
P85299,20,0,33
Q9H6I2,20,35,68
Q8IVT5,20,0,33
Q9BW11,20,139,173
P28290,20,580,614
Q9H7M6,20,0,34
Q12816,20,336,370
Q9UKY4,20,0,34
Q5SRE5,20,1510,1544
Q9UL49,20,0,34
Q9H3R5,20,0,34
Q8N9M1,20,296,330
Q8IXZ3,20,86,120
Q9UJ90,20,108,142
Q9NYB0,20,101,135
Q9NS84,20,61,95
Q99684,20,164,198
Q9BV73,20,1940,1974
P40426,20,116,150
Q15283,20,0,34
Q9H461,20,342,376
Q6Y1H2,20,0,34
Q96M61,20,309,343
Q8NCE2,20,0,34
P98095,20,563,598
Q96T83,20,35,70
Q13753,20,981,1016
P16144,20,1106,1141
P52824,20,907,942
A6NFX1,20,0,35
Q6ZS81,20,1835,1870
Q8NDG6,20,32,67
Q9NSY1,20,0,35
Q86XN8,20,560,595
Q9NQ79,20,592,627
Q9BXU2,20,171,206
P22492,20,0,35
Q9H2Z4,20,41,76
Q5EBL2,20,0,35
Q6ZTW0,20,0,35
Q14449,20,0,35
Q9ULK2,20,0,35
Q15424,20,0,35
Q9NQS7,20,126,161
Q9ULQ1,20,780,816
Q674X7,20,32,68
Q92913,20,0,36
Q9UHV9,20,118,154
P55347,20,400,436
Q9Y5V3,20,32,68
P63027,20,0,36
L7N2F9,20,0,36
Q9H329,20,15,51
Q13367,20,262,298
O60391,20,1007,1043
H3BPF8,20,491,527
P78316,20,0,36
Q16740,20,241,277
Q96ST8,20,20,56
Q5K4L6,20,160,196
Q8IXK2,20,40,76
Q00722,20,855,891
P82914,20,221,257
P05976,20,0,36
Q9H1L0,20,14,50
O15212,20,93,129
I6L899,20,497,533
H3BV12,20,498,534
A6NCC3,20,498,534
Q96DF8,20,0,36
B7Z3J9,20,51,87
P11161,20,272,308
O75427,20,0,36
Q8N128,20,0,36
Q9Y534,20,28,65
O15547,20,404,441
Q2I0M4,20,297,334
Q5R3F8,20,584,621
O75962,20,0,37
Q96SL8,20,376,413
Q9P299,20,0,37
P19419,20,115,152
O60346,20,128,165
O75153,20,0,37
Q92545,20,0,37
J3KR12,20,292,329
Q08AE8,20,0,37
Q96I15,20,0,37
P17535,20,151,188
O15173,20,0,37
O00178,20,0,37
Q9UHY8,20,11,49
O60422,20,286,324
Q7Z591,20,1019,1057
O15550,20,8,46
Q9P1Y6,20,1523,1561
O95239,20,703,741
Q9BTC0,20,963,1001
A6NCS6,20,59,97
Q8N5H3,20,47,85
Q14153,20,375,413
Q8IYB0,20,62,100
P08833,20,96,135
P98174,20,922,961
P51817,20,0,39
Q9UID3,20,0,39
Q9NZI8,20,154,193
Q9Y5Z4,20,0,39
Q9NR33,20,0,39
Q9Y2W2,20,585,624
Q99501,20,167,206
Q6PJG9,20,372,411
Q6ZWB6,20,0,39
Q8N3F9,20,0,39
Q96QI5,20,49,88
Q12816,20,53,92
Q9BSL1,20,233,272
Q13319,20,328,367
Q9Y2Y9,20,20,59
O75446,20,23,62
Q8N7J2,20,0,40
P61328,20,0,40
Q6ZVH7,20,693,733
Q9UBP4,20,67,107
P08590,20,0,40
P15056,20,0,40
Q9GIP4,20,0,40
Q9Y4C5,20,85,125
Q8IYG6,20,502,542
A6NMD0,20,82,122
Q03828,20,81,121
Q8IZ02,20,0,40
Q6VUC0,20,84,124
Q5I0X4,20,61,101
P55327,20,184,224
Q92858,20,85,125
A6NC98,20,422,462
Q9NUB1,20,15,55
O95390,20,22,62
Q16585,20,0,40
Q96PX6,20,0,40
P0CJ92,20,494,534
A6NC78,20,494,534
A6NMD2,20,494,534
Q8N4E7,20,33,74
Q6ZVM7,20,466,507
Q14003,20,196,237
Q8TAE8,20,181,222
Q8IYW2,20,2533,2574
P30622,20,1075,1116
P07101,20,27,68
Q06945,20,249,290
Q9BXK1,20,88,129
Q9H4B4,20,0,41
P52951,20,105,146
Q01650,20,0,41
P14061,20,287,328
Q9Y5X4,20,0,41
Q9UPP2,20,438,480
Q9Y666,20,937,979
Q8MH63,20,0,42
P35346,20,322,364
O43930,20,0,42
Q8TCU6,20,0,42
Q9HA90,20,93,135
O75056,20,335,377
Q96A09,20,0,42
Q6PCB6,20,45,87
Q2M3R5,20,0,42
Q8IVV7,20,70,113
Q6NZI2,20,0,43
Q9BZB8,20,212,255
Q8NEG4,20,66,109
Q9H5N1,20,0,43
Q13064,20,121,164
O95996,20,946,989
P35453,20,76,119
P27694,20,114,157
Q9BTC0,20,583,626
Q2TAL6,20,100,143
Q6ZVX9,20,0,44
Q96SL8,20,249,293
O43149,20,0,44
Q8NB90,20,0,44
Q6ZUM4,20,613,657
O75157,20,119,163
Q02086,20,367,411
Q9BZC7,20,349,393
A7E2F4,20,480,524
Q5VZ66,20,248,292
Q8IXS6,20,233,277
Q96PE1,20,1085,1129
Q9NXG6,20,0,44
Q8N6Y0,20,129,173
Q08AF8,20,289,333
Q6NZY7,20,104,148
Q53GA4,20,108,152
Q6Y2X3,20,657,702
O60879,20,0,45
Q2VIQ3,20,694,739
P33908,20,78,123
Q3B7T1,20,0,45
P47914,20,114,159
Q68DC2,20,22,67
Q86V15,20,732,777
Q13635,20,0,45
P20929,20,30,75
P42684,20,880,925
Q6ICL7,20,0,45
P0CG23,20,614,659
Q5SQQ9,20,218,263
O43525,20,0,45
Q9BZL4,20,0,45
Q96N21,20,480,525
Q99536,20,0,45
Q8NAP8,20,147,192
Q2KJY2,20,875,920
P37108,20,91,136
Q9BR76,20,405,451
Q8NB15,20,174,220
M0R384,20,0,46
Q01668,20,57,103
Q86TG7,20,241,287
O14627,20,118,164
Q6UWH4,20,116,162
Q96EU6,20,0,46
Q8IXW0,20,0,46
O43633,20,176,222
Q96RK0,20,836,882
O15164,20,0,46
Q53F19,20,0,47
O95502,20,35,82
Q4KMQ1,20,402,449
Q8TF64,20,0,47
Q8N8G2,20,249,296
O60287,20,0,47
O60331,20,27,74
Q3SY56,20,329,376
Q8N9M1,20,176,223
Q6ZU65,20,703,750
Q9Y2G4,20,542,589
Q14004,20,1131,1178
D6RF30,20,462,509
H3BQL2,20,486,533
O75170,20,817,864
P08588,20,265,312
O94811,20,0,47
Q9H8G2,20,0,47
Q96BY6,20,0,47
Q9BZK7,20,100,147
Q5GH72,20,0,47
Q8NAX2,20,305,352
A6NL88,20,136,184
Q9NRM7,20,446,494
O75128,20,0,48
Q16633,20,0,48
O60548,20,307,355
Q96Q83,20,0,48
P49748,20,21,69
Q8IYD8,20,0,48
Q15059,20,144,192
Q5BIV9,20,67,115
P10412,20,0,48
P35658,20,414,462
P16403,20,0,48
Q5JUK3,20,0,48
Q8TB22,20,15,64
Q96RL6,20,592,641
P54727,20,233,282
Q5GJ75,20,59,108
Q9HCC6,20,0,49
A8MQT2,20,452,501
Q6ZRH9,20,343,392
P10415,20,38,87
Q8N7U7,20,14,63
Q96C19,20,0,49
Q5VW00,20,0,49
P56975,20,0,49
A6NKB5,20,2048,2097
Q16881,20,0,49
O00257,20,480,529
Q13129,20,0,49
Q86UG4,20,0,50
Q15853,20,0,50
Q9P0X4,20,0,50
P07199,20,138,188
Q9H0E9,20,156,206
O60508,20,0,50
P0CJ78,20,456,506
O95817,20,525,575
Q8IY50,20,0,50
Q6ZVC0,20,0,50
Q9Y4H2,20,691,741
Q9NZ94,20,733,784
Q7RTM1,20,0,51
Q15334,20,666,717
Q9UEW8,20,0,51
Q13064,20,0,51
Q96JJ6,20,226,277
A5PKW4,20,973,1024
Q92623,20,0,51
Q9UKV5,20,592,643
Q6P597,20,147,198
O60502,20,0,51
Q5VV17,20,14,65
O95238,20,0,51
Q5U5R9,20,0,51
Q9Y5X2,20,0,52
P02675,20,40,92
P57082,20,0,52
Q92754,20,79,131
Q13613,20,0,52
Q16829,20,0,52
Q9UBW8,20,223,275
O60248,20,0,52
Q96H79,20,248,300
Q9P281,20,0,52
O60285,20,0,52
Q14444,20,0,53
Q9H7C4,20,0,53
Q8TBC5,20,457,510
Q9BXK1,20,24,77
A8MUX0,20,464,517
O75970,20,1560,1613
Q9Y278,20,58,111
O60907,20,165,218
Q8IXL6,20,37,90
A6NIH7,20,0,53
P09017,20,210,264
Q9BV73,20,2292,2346
O75145,20,1140,1194
O95466,20,1005,1059
P14649,20,0,54
Q9BZI1,20,417,471
Q15691,20,139,193
Q9UHD9,20,0,54
Q13263,20,0,54
O75807,20,620,674
P19419,20,161,215
Q9NWT6,20,0,54
Q8ND83,20,38,93
Q9UBP8,20,29,84
Q9BZM3,20,115,170
Q4FZB7,20,488,543
Q96BN8,20,0,55
Q14671,20,17,73
Q6ZN55,20,682,738
Q96JG8,20,245,301
P0C7M8,20,0,56
P56270,20,96,152
Q5TCX8,20,664,720
P32242,20,162,218
Q01101,20,308,364
P12931,20,0,57
Q92539,20,350,407
Q92630,20,0,57
Q8N7R1,20,0,57
Q9BR39,20,228,285
Q5JTC6,20,0,57
Q96C90,20,0,57
Q8N0X7,20,117,175
B9ZVM9,20,0,58
Q99626,20,106,164
Q6PL18,20,37,95
